Día,Hora,Total,Aplicativo,Marca,SEDE,Estado,Hora.1,Minuto,MA,Fecha
28,00/01/1900 22:35,"49,7",RAPPI,BRIOCHE,MAGDALENA,ACEPTADO,22,35,10/2024,28/10/2024 22:35
27,00/01/1900 15:35,"54,7",PEYA,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,15,35,10/2024,27/10/2024 15:35
28,00/01/1900 22:33,"45,6",RAPPI,ENTRE BROSTERS,MAGDALENA,ACEPTADO,22,33,10/2024,28/10/2024 22:33
27,00/01/1900 16:21,"63,9",PEYA,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,16,21,10/2024,27/10/2024 16:21
28,00/01/1900 22:31,"24,9",RAPPI,CHIFA LIFA,AVIACION,ACEPTADO,22,31,10/2024,28/10/2024 22:31
27,00/01/1900 18:40,"84,9",PEYA,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,18,40,10/2024,27/10/2024 18:40
28,00/01/1900 22:30,"37,8",RAPPI,ENTRE BROSTERS,AVIACION,ACEPTADO,22,30,10/2024,28/10/2024 22:30
27,00/01/1900 19:22,"35,7",PEYA,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,19,22,10/2024,27/10/2024 19:22
28,00/01/1900 22:29,"36,9",RAPPI,JUJU,ATE,ACEPTADO,22,29,10/2024,28/10/2024 22:29
28,00/01/1900 20:47,"60,6",PEYA,BRIOCHE,LOS OLIVOS,ACEPTADO,20,47,10/2024,28/10/2024 20:47
28,00/01/1900 22:27,"12,9",RAPPI,LA MATINA,ATE,ACEPTADO,22,27,10/2024,28/10/2024 22:27
28,00/01/1900 14:05,"35,8",PEYA,BRIOCHE,LOS OLIVOS,ACEPTADO,14,5,10/2024,28/10/2024 14:05
28,00/01/1900 22:27,"30,9",RAPPI,JUJU,ATE,ACEPTADO,22,27,10/2024,28/10/2024 22:27
28,00/01/1900 10:33,"32,9",PEYA,BRIOCHE,LOS OLIVOS,ACEPTADO,10,33,10/2024,28/10/2024 10:33
28,00/01/1900 22:25,"33,8",RAPPI,ENTRE BROSTERS,ATE,ACEPTADO,22,25,10/2024,28/10/2024 22:25
28,00/01/1900 10:11,"31,8",PEYA,BRIOCHE,LOS OLIVOS,ACEPTADO,10,11,10/2024,28/10/2024 10:11
28,00/01/1900 22:17,"49,7",RAPPI,BRIOCHE,ATE,ACEPTADO,22,17,10/2024,28/10/2024 22:17
27,00/01/1900 21:53,24,PEYA,JUJU,LOS OLIVOS,ACEPTADO,21,53,10/2024,27/10/2024 21:53
28,00/01/1900 22:12,"22,5",RAPPI,WILL & BILL,ATE,ACEPTADO,22,12,10/2024,28/10/2024 22:12
27,00/01/1900 22:33,"48,9",PEYA,JUJU,LOS OLIVOS,ACEPTADO,22,33,10/2024,27/10/2024 22:33
28,00/01/1900 22:55,"74,7",RAPPI,JUJU,ATE,ACEPTADO,22,55,10/2024,28/10/2024 22:55
28,00/01/1900 8:22,"20,9",PEYA,JUJU,LOS OLIVOS,ACEPTADO,8,22,10/2024,28/10/2024 8:22
28,00/01/1900 19:59,"33,8",RAPPI,ENTRE BROSTERS,ATE,ACEPTADO,19,59,10/2024,28/10/2024 19:59
28,00/01/1900 12:07,"19,9",PEYA,JUJU,LOS OLIVOS,ACEPTADO,12,7,10/2024,28/10/2024 12:07
28,00/01/1900 19:58,"33,8",RAPPI,ENTRE BROSTERS,LINCE,ACEPTADO,19,58,10/2024,28/10/2024 19:58
28,00/01/1900 13:16,"19,9",PEYA,JUJU,LOS OLIVOS,ACEPTADO,13,16,10/2024,28/10/2024 13:16
28,00/01/1900 19:54,"33,8",RAPPI,ENTRE BROSTERS,MAGDALENA,ACEPTADO,19,54,10/2024,28/10/2024 19:54
28,00/01/1900 20:35,"26,8",PEYA,JUJU,LOS OLIVOS,ACEPTADO,20,35,10/2024,28/10/2024 20:35
28,00/01/1900 17:42,"35,8",RAPPI,MAMA ROSITA,AVIACION,ACEPTADO,17,42,10/2024,28/10/2024 17:42
28,00/01/1900 22:04,"26,8",PEYA,JUJU,LOS OLIVOS,ACEPTADO,22,4,10/2024,28/10/2024 22:04
28,00/01/1900 17:31,"66,7",RAPPI,LA MECHE,AVIACION,ACEPTADO,17,31,10/2024,28/10/2024 17:31
28,00/01/1900 22:41,"26,8",PEYA,JUJU,LOS OLIVOS,ACEPTADO,22,41,10/2024,28/10/2024 22:41
28,00/01/1900 17:14,102,RAPPI,WILL & BILL,AVIACION,ACEPTADO,17,14,10/2024,28/10/2024 17:14
27,00/01/1900 9:28,"35,8",PEYA,BRIOCHE,LOS OLIVOS,ACEPTADO,9,28,10/2024,27/10/2024 9:28
28,00/01/1900 17:05,"84,6",RAPPI,SAM'S CHICKEN,LOS OLIVOS,ACEPTADO,17,5,10/2024,28/10/2024 17:05
27,00/01/1900 15:56,"22,9",PEYA,CHIFA LATO,ATE,ACEPTADO,15,56,10/2024,27/10/2024 15:56
28,00/01/1900 16:54,16,RAPPI,WILL & BILL,LOS OLIVOS,ACEPTADO,16,54,10/2024,28/10/2024 16:54
27,00/01/1900 10:42,"39,8",PEYA,BRIOCHE,LOS OLIVOS,ACEPTADO,10,42,10/2024,27/10/2024 10:42
28,00/01/1900 16:49,"19,9",RAPPI,JUJU,LOS OLIVOS,ACEPTADO,16,49,10/2024,28/10/2024 16:49
27,00/01/1900 17:33,"22,9",PEYA,BRIOCHE,LOS OLIVOS,ACEPTADO,17,33,10/2024,27/10/2024 17:33
28,00/01/1900 16:40,"24,9",RAPPI,PASTI PASTA,AVIACION,ACEPTADO,16,40,10/2024,28/10/2024 16:40
27,00/01/1900 17:39,"19,9",PEYA,BRIOCHE,LOS OLIVOS,ACEPTADO,17,39,10/2024,27/10/2024 17:39
28,00/01/1900 16:34,"33,8",RAPPI,BRIOCHE,LINCE,ACEPTADO,16,34,10/2024,28/10/2024 16:34
27,00/01/1900 18:16,"12,9",PEYA,BRIOCHE,LOS OLIVOS,ACEPTADO,18,16,10/2024,27/10/2024 18:16
28,00/01/1900 16:26,"62,8",RAPPI,WILL & BILL,ATE,ACEPTADO,16,26,10/2024,28/10/2024 16:26
27,00/01/1900 20:24,"19,8",PEYA,BRIOCHE,LOS OLIVOS,ACEPTADO,20,24,10/2024,27/10/2024 20:24
28,00/01/1900 16:21,30,RAPPI,WILL & BILL,ATE,ACEPTADO,16,21,10/2024,28/10/2024 16:21
27,00/01/1900 20:54,"84,6",PEYA,BRIOCHE,LOS OLIVOS,ACEPTADO,20,54,10/2024,27/10/2024 20:54
28,00/01/1900 16:19,"16,9",RAPPI,ENTRE BROSTERS,ATE,ACEPTADO,16,19,10/2024,28/10/2024 16:19
27,00/01/1900 22:14,"71,7",PEYA,BRIOCHE,LOS OLIVOS,ACEPTADO,22,14,10/2024,27/10/2024 22:14
28,00/01/1900 17:46,"44,8",RAPPI,JUJU,ATE,ACEPTADO,17,46,10/2024,28/10/2024 17:46
27,00/01/1900 22:29,"35,8",PEYA,BRIOCHE,LOS OLIVOS,ACEPTADO,22,29,10/2024,27/10/2024 22:29
28,00/01/1900 16:10,"49,9",RAPPI,LASAGNA FACTORY,AVIACION,ACEPTADO,16,10,10/2024,28/10/2024 16:10
28,00/01/1900 9:56,"17,8",PEYA,BRIOCHE,LOS OLIVOS,ACEPTADO,9,56,10/2024,28/10/2024 9:56
28,00/01/1900 16:02,"37,8",RAPPI,LA MECHE,LOS OLIVOS,ACEPTADO,16,2,10/2024,28/10/2024 16:02
28,00/01/1900 10:10,"19,9",PEYA,BRIOCHE,LOS OLIVOS,ACEPTADO,10,10,10/2024,28/10/2024 10:10
28,00/01/1900 16:01,"55,8",RAPPI,JUJU,MAGDALENA,ACEPTADO,16,1,10/2024,28/10/2024 16:01
27,00/01/1900 11:55,"16,9",PEYA,BRIOCHE,LOS OLIVOS,ACEPTADO,11,55,10/2024,27/10/2024 11:55
28,00/01/1900 15:57,"52,8",RAPPI,LA MECHE,MAGDALENA,ACEPTADO,15,57,10/2024,28/10/2024 15:57
27,00/01/1900 16:26,"24,9",PEYA,CHIFA LATO,ATE,ACEPTADO,16,26,10/2024,27/10/2024 16:26
28,00/01/1900 15:46,"56,7",RAPPI,LA MECHE,LOS OLIVOS,ANULADO,15,46,10/2024,28/10/2024 15:46
27,00/01/1900 17:32,"24,9",PEYA,CHIFA LATO,ATE,ACEPTADO,17,32,10/2024,27/10/2024 17:32
28,00/01/1900 15:42,"54,9",RAPPI,MAMA ROSITA,MAGDALENA,ACEPTADO,15,42,10/2024,28/10/2024 15:42
27,00/01/1900 19:15,"55,7",PEYA,CHIFA LATO,ATE,ACEPTADO,19,15,10/2024,27/10/2024 19:15
28,00/01/1900 15:32,"22,5",RAPPI,WILL & BILL,ATE,ACEPTADO,15,32,10/2024,28/10/2024 15:32
28,00/01/1900 13:48,"19,9",PEYA,LA MECHE,MAGDALENA,ACEPTADO,13,48,10/2024,28/10/2024 13:48
28,00/01/1900 15:26,"22,9",RAPPI,BRIOCHE,LINCE,ACEPTADO,15,26,10/2024,28/10/2024 15:26
28,00/01/1900 14:02,"73,8",PEYA,LA MECHE,MAGDALENA,ACEPTADO,14,2,10/2024,28/10/2024 14:02
28,00/01/1900 15:08,30,RAPPI,WILL & BILL,LINCE,ACEPTADO,15,8,10/2024,28/10/2024 15:08
28,00/01/1900 15:00,"26,9",PEYA,LA MECHE,MAGDALENA,ACEPTADO,15,0,10/2024,28/10/2024 15:00
28,00/01/1900 15:07,"43,8",RAPPI,LASAGNA FACTORY,ATE,ACEPTADO,15,7,10/2024,28/10/2024 15:07
28,00/01/1900 15:18,"30,8",PEYA,LA MECHE,MAGDALENA,ACEPTADO,15,18,10/2024,28/10/2024 15:18
28,00/01/1900 15:02,"36,9",RAPPI,LA MECHE,AVIACION,ACEPTADO,15,2,10/2024,28/10/2024 15:02
28,00/01/1900 15:34,"98,53",PEYA,LA MECHE,MAGDALENA,ACEPTADO,15,34,10/2024,28/10/2024 15:34
28,00/01/1900 14:55,"50,8",RAPPI,LA MILANGA,MIRAFLORES,ACEPTADO,14,55,10/2024,28/10/2024 14:55
28,00/01/1900 16:51,"22,9",PEYA,LA MECHE,MAGDALENA,ACEPTADO,16,51,10/2024,28/10/2024 16:51
28,00/01/1900 16:09,28,RAPPI,MAMA ROSITA,LOS OLIVOS,ACEPTADO,16,9,10/2024,28/10/2024 16:09
28,00/01/1900 19:14,"30,8",PEYA,LA MECHE,MAGDALENA,ACEPTADO,19,14,10/2024,28/10/2024 19:14
28,00/01/1900 14:44,"16,9",RAPPI,ENTRE BROSTERS,ATE,ACEPTADO,14,44,10/2024,28/10/2024 14:44
27,00/01/1900 13:04,"39,8",PEYA,RICKY RINCON,AVIACION,ACEPTADO,13,4,10/2024,27/10/2024 13:04
28,00/01/1900 17:48,70,RAPPI,LA MILANGA,MAGDALENA,ACEPTADO,17,48,10/2024,28/10/2024 17:48
27,00/01/1900 13:19,"47,3",PEYA,RICKY RINCON,AVIACION,ACEPTADO,13,19,10/2024,27/10/2024 13:19
28,00/01/1900 17:49,"33,8",RAPPI,ENTRE BROSTERS,ATE,ACEPTADO,17,49,10/2024,28/10/2024 17:49
27,00/01/1900 14:23,"62,5",PEYA,RICKY RINCON,AVIACION,ACEPTADO,14,23,10/2024,27/10/2024 14:23
28,00/01/1900 19:46,"75,5",RAPPI,ENTRE BROSTERS,MIRAFLORES,ACEPTADO,19,46,10/2024,28/10/2024 19:46
27,00/01/1900 14:25,"39,8",PEYA,RICKY RINCON,AVIACION,ACEPTADO,14,25,10/2024,27/10/2024 14:25
28,00/01/1900 19:42,"62,7",RAPPI,CHIFA LIFA,AVIACION,ACEPTADO,19,42,10/2024,28/10/2024 19:42
27,00/01/1900 17:26,"27,8",PEYA,RICKY RINCON,AVIACION,ACEPTADO,17,26,10/2024,27/10/2024 17:26
28,00/01/1900 19:41,"33,8",RAPPI,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,19,41,10/2024,28/10/2024 19:41
28,00/01/1900 12:39,"24,8",PEYA,RICKY RINCON,AVIACION,ACEPTADO,12,39,10/2024,28/10/2024 12:39
28,00/01/1900 19:37,"29,9",RAPPI,MAMA ROSITA,LOS OLIVOS,ACEPTADO,19,37,10/2024,28/10/2024 19:37
27,00/01/1900 14:37,45,PEYA,CARRITO SANGUCHERO,ATE,ACEPTADO,14,37,10/2024,27/10/2024 14:37
28,00/01/1900 19:37,"29,9",RAPPI,CHIFA LIFA,AVIACION,ACEPTADO,19,37,10/2024,28/10/2024 19:37
27,00/01/1900 17:39,22,PEYA,CARRITO SANGUCHERO,ATE,ACEPTADO,17,39,10/2024,27/10/2024 17:39
28,00/01/1900 19:33,"30,8",RAPPI,LA MECHE,MAGDALENA,ACEPTADO,19,33,10/2024,28/10/2024 19:33
27,00/01/1900 19:24,24,PEYA,CARRITO SANGUCHERO,ATE,ACEPTADO,19,24,10/2024,27/10/2024 19:24
28,00/01/1900 19:29,"46,9",RAPPI,PITROIT PIZZA,LOS OLIVOS,ACEPTADO,19,29,10/2024,28/10/2024 19:29
27,00/01/1900 22:32,15,PEYA,CARRITO SANGUCHERO,ATE,ACEPTADO,22,32,10/2024,27/10/2024 22:32
28,00/01/1900 19:19,"33,8",RAPPI,ENTRE BROSTERS,MAGDALENA,ACEPTADO,19,19,10/2024,28/10/2024 19:19
27,00/01/1900 22:40,22,PEYA,CARRITO SANGUCHERO,ATE,ACEPTADO,22,40,10/2024,27/10/2024 22:40
28,00/01/1900 19:15,"27,8",RAPPI,ENTRE BROSTERS,LINCE,ACEPTADO,19,15,10/2024,28/10/2024 19:15
28,00/01/1900 8:28,18,PEYA,CARRITO SANGUCHERO,ATE,ACEPTADO,8,28,10/2024,28/10/2024 8:28
28,00/01/1900 18:56,"80,9",RAPPI,LA MILANGA,MIRAFLORES,ACEPTADO,18,56,10/2024,28/10/2024 18:56
28,00/01/1900 12:55,"56,8",PEYA,LA MECHE,MAGDALENA,ACEPTADO,12,55,10/2024,28/10/2024 12:55
28,00/01/1900 18:53,"19,9",RAPPI,BRIOCHE,LOS OLIVOS,ACEPTADO,18,53,10/2024,28/10/2024 18:53
28,00/01/1900 11:23,22,PEYA,CARRITO SANGUCHERO,ATE,ACEPTADO,11,23,10/2024,28/10/2024 11:23
28,00/01/1900 17:49,"33,8",RAPPI,ENTRE BROSTERS,ATE,ACEPTADO,17,49,10/2024,28/10/2024 17:49
28,00/01/1900 12:33,"36,9",PEYA,LA MECHE,MAGDALENA,ACEPTADO,12,33,10/2024,28/10/2024 12:33
28,00/01/1900 18:52,"16,9",RAPPI,ENTRE BROSTERS,MAGDALENA,ACEPTADO,18,52,10/2024,28/10/2024 18:52
28,00/01/1900 11:03,"202,3",PEYA,LA MECHE,MAGDALENA,ACEPTADO,11,3,10/2024,28/10/2024 11:03
28,00/01/1900 18:51,"61,8",RAPPI,PASTI PASTA,LINCE,ACEPTADO,18,51,10/2024,28/10/2024 18:51
28,00/01/1900 13:39,"39,8",PEYA,LA MECHE,LOS OLIVOS,ACEPTADO,13,39,10/2024,28/10/2024 13:39
28,00/01/1900 18:48,"27,9",RAPPI,LA MECHE,LOS OLIVOS,ACEPTADO,18,48,10/2024,28/10/2024 18:48
28,00/01/1900 15:28,"27,9",PEYA,LA MECHE,LOS OLIVOS,ACEPTADO,15,28,10/2024,28/10/2024 15:28
28,00/01/1900 18:39,"58,8",RAPPI,JUJU,MAGDALENA,ACEPTADO,18,39,10/2024,28/10/2024 18:39
28,00/01/1900 20:54,"105,4",PEYA,LA MECHE,LOS OLIVOS,ACEPTADO,20,54,10/2024,28/10/2024 20:54
28,00/01/1900 18:28,27,RAPPI,MAMA ROSITA,LINCE,ACEPTADO,18,28,10/2024,28/10/2024 18:28
27,00/01/1900 12:11,"35,8",PEYA,LA MECHE,MAGDALENA,ACEPTADO,12,11,10/2024,27/10/2024 12:11
28,00/01/1900 18:26,"30,9",RAPPI,JUJU,LINCE,ANULADO,18,26,10/2024,28/10/2024 18:26
27,00/01/1900 12:38,"36,9",PEYA,LA MECHE,MAGDALENA,ACEPTADO,12,38,10/2024,27/10/2024 12:38
28,00/01/1900 18:20,49,RAPPI,WILL & BILL,MIRAFLORES,ACEPTADO,18,20,10/2024,28/10/2024 18:20
27,00/01/1900 14:00,"32,8",PEYA,LA MECHE,MAGDALENA,ACEPTADO,14,0,10/2024,27/10/2024 14:00
28,00/01/1900 18:18,"53,7",RAPPI,JUJU,AVIACION,ACEPTADO,18,18,10/2024,28/10/2024 18:18
27,00/01/1900 14:03,"62,6",PEYA,LA MECHE,MAGDALENA,ACEPTADO,14,3,10/2024,27/10/2024 14:03
28,00/01/1900 18:13,35,RAPPI,LA MILANGA,AVIACION,ACEPTADO,18,13,10/2024,28/10/2024 18:13
27,00/01/1900 14:12,"64,8",PEYA,LA MECHE,MAGDALENA,ACEPTADO,14,12,10/2024,27/10/2024 14:12
28,00/01/1900 18:09,"19,9",RAPPI,BRIOCHE,LOS OLIVOS,ACEPTADO,18,9,10/2024,28/10/2024 18:09
27,00/01/1900 14:15,"44,8",PEYA,LA MECHE,MAGDALENA,ACEPTADO,14,15,10/2024,27/10/2024 14:15
28,00/01/1900 18:07,"16,9",RAPPI,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,18,7,10/2024,28/10/2024 18:07
27,00/01/1900 14:16,"64,6",PEYA,LA MECHE,MAGDALENA,ACEPTADO,14,16,10/2024,27/10/2024 14:16
28,00/01/1900 17:53,"73,9",RAPPI,LA MILANGA,MAGDALENA,ACEPTADO,17,53,10/2024,28/10/2024 17:53
27,00/01/1900 14:25,"27,9",PEYA,LA MECHE,MAGDALENA,ACEPTADO,14,25,10/2024,27/10/2024 14:25
28,00/01/1900 18:51,76,RAPPI,LA MILANGA,MIRAFLORES,ACEPTADO,18,51,10/2024,28/10/2024 18:51
27,00/01/1900 16:08,"67,6",PEYA,LA MECHE,MAGDALENA,ACEPTADO,16,8,10/2024,27/10/2024 16:08
29,00/01/1900 10:07,"52,7",RAPPI,BRIOCHE,MIRAFLORES,ACEPTADO,10,7,10/2024,29/10/2024 10:07
27,00/01/1900 17:40,"89,5",PEYA,LA MECHE,MAGDALENA,ACEPTADO,17,40,10/2024,27/10/2024 17:40
27,00/01/1900 21:47,"24,9",RAPPI,JUJU,MIRAFLORES,ACEPTADO,21,47,10/2024,27/10/2024 21:47
27,00/01/1900 20:52,"29,9",PEYA,LA MECHE,MAGDALENA,ACEPTADO,20,52,10/2024,27/10/2024 20:52
27,00/01/1900 21:46,28,RAPPI,MAMA ROSITA,AVIACION,ACEPTADO,21,46,10/2024,27/10/2024 21:46
27,00/01/1900 21:28,"33,8",PEYA,LA MECHE,MAGDALENA,ACEPTADO,21,28,10/2024,27/10/2024 21:28
27,00/01/1900 13:38,"51,6",RAPPI,LA MECHE,LOS OLIVOS,ACEPTADO,13,38,10/2024,27/10/2024 13:38
27,00/01/1900 22:49,"19,9",PEYA,LA MECHE,MAGDALENA,ACEPTADO,22,49,10/2024,27/10/2024 22:49
27,00/01/1900 13:32,"26,9",RAPPI,MAMA ROSITA,LOS OLIVOS,ACEPTADO,13,32,10/2024,27/10/2024 13:32
28,00/01/1900 8:08,"30,8",PEYA,LA MECHE,MAGDALENA,ANULADO,8,8,10/2024,28/10/2024 8:08
27,00/01/1900 13:31,"53,7",RAPPI,MAMA ROSITA,AVIACION,ACEPTADO,13,31,10/2024,27/10/2024 13:31
28,00/01/1900 8:24,"47,8",PEYA,LA MECHE,MAGDALENA,ACEPTADO,8,24,10/2024,28/10/2024 8:24
27,00/01/1900 13:26,"29,9",RAPPI,PASTI PASTA,LINCE,ACEPTADO,13,26,10/2024,27/10/2024 13:26
28,00/01/1900 10:22,"29,9",PEYA,LA MECHE,MAGDALENA,ACEPTADO,10,22,10/2024,28/10/2024 10:22
27,00/01/1900 13:19,33,RAPPI,LA MILANGA,AVIACION,ACEPTADO,13,19,10/2024,27/10/2024 13:19
28,00/01/1900 12:17,"56,8",PEYA,LA MECHE,MAGDALENA,ACEPTADO,12,17,10/2024,28/10/2024 12:17
27,00/01/1900 13:19,"279,9",RAPPI,CHIFA LIFA,AVIACION,ACEPTADO,13,19,10/2024,27/10/2024 13:19
28,00/01/1900 18:18,49,PEYA,CARRITO SANGUCHERO,ATE,ACEPTADO,18,18,10/2024,28/10/2024 18:18
27,00/01/1900 13:13,"59,8",RAPPI,CHIFA LIFA,AVIACION,ANULADO,13,13,10/2024,27/10/2024 13:13
28,00/01/1900 19:02,24,PEYA,CARRITO SANGUCHERO,ATE,ACEPTADO,19,2,10/2024,28/10/2024 19:02
27,00/01/1900 13:08,"23,9",RAPPI,LA MATINA,LINCE,ACEPTADO,13,8,10/2024,27/10/2024 13:08
28,00/01/1900 19:43,"75,9",PEYA,CARRITO SANGUCHERO,ATE,ACEPTADO,19,43,10/2024,28/10/2024 19:43
27,00/01/1900 13:04,43,RAPPI,LA MILANGA,MIRAFLORES,ACEPTADO,13,4,10/2024,27/10/2024 13:04
28,00/01/1900 18:33,15,PEYA,CARRITO SANGUCHERO,MAGDALENA,ANULADO,18,33,10/2024,28/10/2024 18:33
27,00/01/1900 12:59,"104,5",RAPPI,PASTI PASTA,ATE,ACEPTADO,12,59,10/2024,27/10/2024 12:59
28,00/01/1900 20:30,35,PEYA,CARRITO SANGUCHERO,MAGDALENA,ACEPTADO,20,30,10/2024,28/10/2024 20:30
27,00/01/1900 12:58,"37,8",RAPPI,LA MILANGA,ATE,ACEPTADO,12,58,10/2024,27/10/2024 12:58
28,00/01/1900 20:49,48,PEYA,CARRITO SANGUCHERO,MAGDALENA,ACEPTADO,20,49,10/2024,28/10/2024 20:49
27,00/01/1900 12:57,"29,8",RAPPI,LA MECHE,LOS OLIVOS,ACEPTADO,12,57,10/2024,27/10/2024 12:57
28,00/01/1900 21:38,45,PEYA,CARRITO SANGUCHERO,MAGDALENA,ACEPTADO,21,38,10/2024,28/10/2024 21:38
27,00/01/1900 12:56,66,RAPPI,LA MILANGA,MIRAFLORES,ACEPTADO,12,56,10/2024,27/10/2024 12:56
28,00/01/1900 22:28,30,PEYA,CARRITO SANGUCHERO,MAGDALENA,ACEPTADO,22,28,10/2024,28/10/2024 22:28
27,00/01/1900 12:53,"101,5",RAPPI,PASTI PASTA,MIRAFLORES,ACEPTADO,12,53,10/2024,27/10/2024 12:53
28,00/01/1900 23:00,34,PEYA,CARRITO SANGUCHERO,MAGDALENA,ACEPTADO,23,0,10/2024,28/10/2024 23:00
27,00/01/1900 12:51,25,RAPPI,MAMA ROSITA,MAGDALENA,ACEPTADO,12,51,10/2024,27/10/2024 12:51
29,00/01/1900 10:26,22,PEYA,CARRITO SANGUCHERO,MAGDALENA,ANULADO,10,26,10/2024,29/10/2024 10:26
27,00/01/1900 12:51,"26,9",RAPPI,JUJU,MIRAFLORES,ANULADO,12,51,10/2024,27/10/2024 12:51
27,00/01/1900 10:57,22,PEYA,CARRITO SANGUCHERO,LOS OLIVOS,ACEPTADO,10,57,10/2024,27/10/2024 10:57
27,00/01/1900 12:45,"55,8",RAPPI,PASTI PASTA,LINCE,ACEPTADO,12,45,10/2024,27/10/2024 12:45
27,00/01/1900 17:12,"24,9",PEYA,CARRITO SANGUCHERO,LOS OLIVOS,ACEPTADO,17,12,10/2024,27/10/2024 17:12
27,00/01/1900 12:41,"35,7",RAPPI,LA MECHE,LINCE,ACEPTADO,12,41,10/2024,27/10/2024 12:41
27,00/01/1900 22:56,24,PEYA,CARRITO SANGUCHERO,LOS OLIVOS,ACEPTADO,22,56,10/2024,27/10/2024 22:56
27,00/01/1900 12:37,"27,9",RAPPI,MAMA ROSITA,ATE,ACEPTADO,12,37,10/2024,27/10/2024 12:37
28,00/01/1900 10:15,36,PEYA,CARRITO SANGUCHERO,LOS OLIVOS,ACEPTADO,10,15,10/2024,28/10/2024 10:15
27,00/01/1900 12:36,"149,3",RAPPI,PASTI PASTA,ATE,ACEPTADO,12,36,10/2024,27/10/2024 12:36
28,00/01/1900 15:24,34,PEYA,CARRITO SANGUCHERO,LOS OLIVOS,ACEPTADO,15,24,10/2024,28/10/2024 15:24
27,00/01/1900 12:34,"119,6",RAPPI,CHIFA LIFA,ATE,ACEPTADO,12,34,10/2024,27/10/2024 12:34
28,00/01/1900 16:36,76,PEYA,CARRITO SANGUCHERO,LOS OLIVOS,ACEPTADO,16,36,10/2024,28/10/2024 16:36
27,00/01/1900 12:31,"72,7",RAPPI,LA MECHE,ATE,ANULADO,12,31,10/2024,27/10/2024 12:31
28,00/01/1900 21:58,24,PEYA,CARRITO SANGUCHERO,LOS OLIVOS,ACEPTADO,21,58,10/2024,28/10/2024 21:58
27,00/01/1900 12:31,"168,3",RAPPI,JUJU,MAGDALENA,ACEPTADO,12,31,10/2024,27/10/2024 12:31
27,00/01/1900 9:50,30,PEYA,CARRITO SANGUCHERO,AVIACION,ACEPTADO,9,50,10/2024,27/10/2024 9:50
27,00/01/1900 13:40,"29,8",RAPPI,PASTI PASTA,LINCE,ACEPTADO,13,40,10/2024,27/10/2024 13:40
27,00/01/1900 14:59,"87,8",PEYA,CARRITO SANGUCHERO,AVIACION,ACEPTADO,14,59,10/2024,27/10/2024 14:59
27,00/01/1900 13:41,"57,8",RAPPI,LA MECHE,MIRAFLORES,ACEPTADO,13,41,10/2024,27/10/2024 13:41
27,00/01/1900 18:36,22,PEYA,CARRITO SANGUCHERO,AVIACION,ACEPTADO,18,36,10/2024,27/10/2024 18:36
27,00/01/1900 13:42,"24,9",RAPPI,PASTI PASTA,AVIACION,ANULADO,13,42,10/2024,27/10/2024 13:42
27,00/01/1900 20:33,52,PEYA,CARRITO SANGUCHERO,AVIACION,ACEPTADO,20,33,10/2024,27/10/2024 20:33
27,00/01/1900 13:42,"44,9",RAPPI,LASAGNA FACTORY,AVIACION,ACEPTADO,13,42,10/2024,27/10/2024 13:42
27,00/01/1900 21:22,24,PEYA,CARRITO SANGUCHERO,AVIACION,ACEPTADO,21,22,10/2024,27/10/2024 21:22
27,00/01/1900 14:42,51,RAPPI,WILL & BILL,AVIACION,ACEPTADO,14,42,10/2024,27/10/2024 14:42
28,00/01/1900 14:28,18,PEYA,CARRITO SANGUCHERO,MAGDALENA,ACEPTADO,14,28,10/2024,28/10/2024 14:28
27,00/01/1900 14:39,22,RAPPI,CARRITO SANGUCHERO,ATE,ACEPTADO,14,39,10/2024,27/10/2024 14:39
28,00/01/1900 11:06,19,PEYA,CARRITO SANGUCHERO,MAGDALENA,ACEPTADO,11,6,10/2024,28/10/2024 11:06
27,00/01/1900 14:39,28,RAPPI,MAMA ROSITA,LOS OLIVOS,ACEPTADO,14,39,10/2024,27/10/2024 14:39
27,00/01/1900 22:44,59,PEYA,CARRITO SANGUCHERO,MAGDALENA,ACEPTADO,22,44,10/2024,27/10/2024 22:44
27,00/01/1900 14:37,"99,47",RAPPI,LASAGNA FACTORY,LINCE,ACEPTADO,14,37,10/2024,27/10/2024 14:37
27,00/01/1900 22:21,47,PEYA,CARRITO SANGUCHERO,MAGDALENA,ACEPTADO,22,21,10/2024,27/10/2024 22:21
27,00/01/1900 14:33,"27,9",RAPPI,SAM'S CHICKEN,ATE,ACEPTADO,14,33,10/2024,27/10/2024 14:33
27,00/01/1900 9:44,"25,9",PEYA,CARRITO SANGUCHERO,MIRAFLORES,ACEPTADO,9,44,10/2024,27/10/2024 9:44
27,00/01/1900 14:28,"32,7",RAPPI,MAMA ROSITA,LOS OLIVOS,ACEPTADO,14,28,10/2024,27/10/2024 14:28
27,00/01/1900 15:02,22,PEYA,CARRITO SANGUCHERO,MIRAFLORES,ACEPTADO,15,2,10/2024,27/10/2024 15:02
27,00/01/1900 14:20,"44,7",RAPPI,PASTI PASTA,AVIACION,ACEPTADO,14,20,10/2024,27/10/2024 14:20
